Timestamp,Latitude,Longitude,Depth m,Temp °C,Cond µS/cm,SpCond µS/cm,nLF Cond µS/cm,Sal psu,ODO % sat,ODO % local,ODO mg/L,pH,pH mV,Turbidity FNU,TDS mg/L,Chlorophyll RFU,Chlorophyll ug/L,BGA PE RFU,BGA PE ug/L,fDOM QSU,fDOM RFU,Barometer mmHg,Pressure psi a,Vertical Position m,Altitude m
2020-08-15 12:42:24,25.8572,-80.1555,0.191,31.954,47224.4,41687.7,41059,26.54,75.4,75.4,4.77,7.7,-67.8,2.53,27097,0.43,1.77,5.53,15.62,40.22,13.41,761.8,0.275,0.209,-3.4
2020-08-15 12:42:39,25.8574,-80.15537,0.201,31.965,47078.6,41551.5,40923.8,26.44,76.2,76.2,4.82,7.7,-68.2,2.56,27008,0.44,1.83,5.67,16.03,40.6,13.54,761.8,0.29,0.201,-1.3
2020-08-15 12:42:54,25.85761,-80.15527,0.195,32.009,47228.7,41652.2,41018.6,26.51,76.3,76.3,4.83,7.7,-68.2,2.57,27074,0.44,1.81,5.49,15.53,40.41,13.48,761.8,0.282,0.2,0.3
2020-08-15 12:43:09,25.8578,-80.15512,0.182,32.036,47472.1,41848.6,41209.5,26.65,73.9,73.9,4.67,7.69,-67.6,2.72,27202,0.49,2,5.71,16.15,40.12,13.38,761.8,0.263,0.231,0.3
2020-08-15 12:43:24,25.85799,-80.15498,0.193,32.007,47603.9,41984.7,41346.3,26.75,71.2,71.2,4.5,7.68,-67,2.8,27290,0.46,1.89,6.35,17.94,40.11,13.37,761.8,0.278,0.207,0.4
2020-08-15 12:43:39,25.85819,-80.15486,0.201,32.034,47750.2,42094.5,41451.7,26.82,69,69,4.36,7.68,-66.5,2.92,27361,0.45,1.88,6.47,18.29,40.15,13.39,761.9,0.29,0.158,0.2
2020-08-15 12:43:54,25.85838,-80.15472,0.2,32.019,47786.9,42137.9,41496.1,26.85,68,68,4.29,7.67,-66.2,2.93,27390,0.47,1.93,6.68,18.88,40.11,13.37,761.9,0.289,0.25,-0.2
2020-08-15 12:44:09,25.85857,-80.15459,0.19,32.034,47825.3,42161,41517.2,26.87,68.2,68.2,4.3,7.67,-66.1,2.87,27405,0.49,2.01,6.73,19.03,40.04,13.35,761.8,0.275,0.146,-0.5
2020-08-15 12:44:24,25.85877,-80.15445,0.195,31.996,47734.2,42107.6,41468.4,26.83,68.5,68.5,4.33,7.67,-66.1,2.91,27370,0.47,1.94,7.07,19.99,40.28,13.43,761.9,0.282,0.203,0.5
2020-08-15 12:44:39,25.85898,-80.15434,0.188,32.034,47833.7,42168.2,41524.3,26.88,68.9,68.9,4.35,7.67,-66.1,2.97,27409,0.47,1.96,6.9,19.5,40,13.34,761.9,0.272,0.185,0.9
2020-08-15 12:44:54,25.85917,-80.15419,0.181,32.019,47798.4,42147.8,41505.8,26.86,68.7,68.7,4.33,7.67,-66.1,2.92,27396,0.46,1.88,7,19.77,39.93,13.32,761.8,0.261,0.181,-0.5
2020-08-15 12:45:09,25.85934,-80.15401,0.181,32.009,47734,42098.4,41458.1,26.83,68.6,68.6,4.33,7.67,-66.1,3.03,27364,0.51,2.09,6.98,19.72,40.17,13.4,761.9,0.261,0.192,-0.2
2020-08-15 12:45:24,25.8595,-80.15382,0.184,31.99,47647.5,42035.6,41398.2,26.78,69,69,4.36,7.67,-66.2,2.94,27323,0.47,1.95,6.76,19.1,40.4,13.47,761.8,0.265,0.174,0.2
2020-08-15 12:45:39,25.85969,-80.15367,0.196,32.016,47704.3,42067.5,41427,26.8,70.5,70.5,4.45,7.67,-66.5,2.92,27344,0.49,2.02,6.94,19.61,40.16,13.39,761.8,0.282,0.186,0.1
2020-08-15 12:45:54,25.85988,-80.15354,0.19,32.065,47759.4,42081,41435.4,26.81,71.5,71.5,4.51,7.68,-66.6,3,27353,0.47,1.93,6.8,19.22,39.9,13.3,761.9,0.274,0.169,0.2
2020-08-15 12:46:09,25.8601,-80.15343,0.192,32.078,47633.8,41960.9,41315.9,26.73,71.3,71.3,4.5,7.68,-66.6,2.91,27275,0.45,1.84,6.73,19.04,40.2,13.4,761.9,0.277,0.175,0.9
2020-08-15 12:46:24,25.86032,-80.15334,0.177,32.086,47457.4,41800,41156.7,26.61,71.8,71.8,4.53,7.68,-66.6,3.13,27170,0.49,2.02,6.67,18.86,40.58,13.53,761.8,0.255,0.195,-0.2
2020-08-15 12:46:39,25.86054,-80.15329,0.184,32.078,47326.7,41690.4,41049.5,26.53,72.1,72.1,4.55,7.68,-66.6,2.84,27099,0.48,1.99,6.58,18.59,41.05,13.69,761.8,0.266,0.204,0.2
2020-08-15 12:46:54,25.86073,-80.15313,0.193,32.098,47299.3,41652.2,41010,26.51,72.6,72.6,4.59,7.68,-66.7,2.77,27074,0.44,1.83,6.39,18.05,41.24,13.75,761.8,0.279,0.247,-0.1
2020-08-15 12:47:09,25.8609,-80.15295,0.196,32.114,47241.9,41591,40948.3,26.46,73,73,4.61,7.68,-66.7,2.78,27034,0.45,1.86,6.28,17.75,41.4,13.8,761.8,0.282,0.209,0.2
2020-08-15 12:47:24,25.86106,-80.15279,0.202,32.139,47302,41626.1,40980.3,26.49,73.1,73.1,4.61,7.68,-66.7,2.67,27057,0.51,2.1,5.7,16.13,41.32,13.78,761.9,0.292,0.202,0.4
2020-08-15 12:47:39,25.86121,-80.15259,0.196,32.178,47277.5,41577.3,40928.5,26.45,72.3,72.3,4.56,7.67,-66.4,3.73,27025,0.61,2.5,6.24,17.65,41.14,13.72,761.8,0.282,0.111,1.1
2020-08-15 12:47:54,25.8614,-80.15246,0.204,32.214,47409.3,41668.4,41014.6,26.52,71.7,71.7,4.52,7.67,-66.1,2.82,27084,0.45,1.85,6.21,17.55,41.11,13.71,761.9,0.294,0.24,0.1
2020-08-15 12:48:09,25.86157,-80.15229,0.203,32.244,47453.5,41686.3,41029.3,26.53,71.9,71.9,4.53,7.67,-66.2,2.64,27096,0.45,1.86,6.1,17.26,40.95,13.66,761.9,0.292,0.188,-0.9
2020-08-15 12:48:24,25.86172,-80.15209,0.202,32.271,47550,41751.5,41090.8,26.57,71.9,71.9,4.53,7.67,-66.2,2.6,27138,0.4,1.67,5.95,16.83,40.69,13.57,761.8,0.291,0.16,1.4
2020-08-15 12:48:39,25.86185,-80.15188,0.183,32.281,47684.2,41862.9,41199.5,26.65,72.1,72.1,4.54,7.67,-66.3,3.4,27211,0.47,1.93,6.07,17.17,40,13.34,761.8,0.264,0.164,1.2
2020-08-15 12:48:54,25.86205,-80.15175,0.182,32.304,47846.7,41988.9,41321.3,26.74,72.3,72.3,4.55,7.67,-66.4,3.27,27293,0.44,1.8,5.46,15.44,39.25,13.09,761.9,0.263,0.194,1.2
2020-08-15 12:49:09,25.86227,-80.15168,0.181,32.29,47971.4,42108.5,41440.3,26.83,72.8,72.8,4.58,7.68,-66.5,2.75,27371,0.44,1.84,5.61,15.85,39.07,13.03,761.8,0.261,0.156,0.3
2020-08-15 12:49:24,25.8625,-80.1516,0.175,32.317,47981.6,42098.4,41427.8,26.82,73,73,4.59,7.68,-66.7,2.49,27364,0.41,1.71,5.32,15.03,38.96,12.99,761.7,0.253,0.179,-0.6
2020-08-15 12:49:39,25.86273,-80.15155,0.17,32.324,47998.3,42107.8,41436.3,26.82,73.2,73.2,4.6,7.68,-66.8,2.56,27370,0.4,1.65,5.21,14.74,38.87,12.96,761.8,0.246,0.185,0.1
2020-08-15 12:49:54,25.86296,-80.1515,0.185,32.327,47960.1,42072.2,41401,26.8,73.7,73.7,4.63,7.68,-66.9,2.46,27347,0.41,1.69,5.29,14.95,39,13,761.8,0.267,0.213,0.4
2020-08-15 12:50:09,25.86317,-80.15141,0.199,32.336,47929.4,42038.9,41367.3,26.77,74,74,4.65,7.68,-67,2.42,27325,0.43,1.76,5.37,15.18,39.07,13.03,761.8,0.287,0.22,1
2020-08-15 12:50:24,25.86337,-80.15131,0.209,32.371,47971,42050.7,41375.4,26.78,74.2,74.2,4.66,7.68,-67,2.41,27333,0.42,1.72,5.22,14.77,38.93,12.98,761.8,0.301,0.206,0.2
2020-08-15 12:50:39,25.86355,-80.15116,0.206,32.355,48023.2,42107.8,41433.2,26.82,74.6,74.6,4.68,7.68,-67.1,2.37,27370,0.42,1.76,5.02,14.21,38.66,12.89,761.8,0.298,0.303,-0.6
2020-08-15 12:50:54,25.86369,-80.15099,0.221,32.292,48092.8,42213.6,41543.6,26.9,75.1,75.1,4.72,7.69,-67.4,2.37,27439,0.39,1.6,4.97,14.06,38.39,12.8,761.8,0.319,0.263,0.6
2020-08-15 12:51:09,25.86362,-80.15084,0.276,32.032,48178,42471.9,41823.5,27.09,75.4,75.4,4.75,7.7,-67.9,2.12,27607,0.39,1.61,4.94,13.97,38.08,12.7,761.8,0.399,0.324,1.2
2020-08-15 12:51:24,25.86344,-80.15078,0.286,32.22,48399.7,42535.4,41867.6,27.13,75.3,75.3,4.73,7.7,-67.9,2.24,27648,0.37,1.52,5.37,15.19,37.48,12.5,761.9,0.413,0.249,1.5
2020-08-15 12:51:39,25.86325,-80.15076,0.273,32.201,48530.4,42662.5,41994.4,27.22,75,75,4.71,7.69,-67.8,2.32,27731,0.36,1.51,4.49,12.69,36.84,12.28,761.8,0.393,0.267,2.6
2020-08-15 12:51:54,25.86308,-80.15077,0.233,32.12,48501.1,42695.1,42034.7,27.25,76.5,76.5,4.81,7.7,-68.2,2.13,27752,0.37,1.53,4.36,12.33,36.71,12.24,761.8,0.337,0.253,0.8
2020-08-15 12:52:09,25.86288,-80.15079,0.231,32.159,48492.3,42659.4,41995.6,27.22,77.1,77.1,4.85,7.7,-68.4,2.12,27729,0.36,1.49,4.31,12.19,36.7,12.24,761.8,0.334,0.248,0.6
2020-08-15 12:52:24,25.86269,-80.15079,0.24,32.137,48481.9,42666,42004.3,27.23,76.7,76.7,4.82,7.7,-68.3,2.16,27733,0.37,1.55,4.42,12.52,36.82,12.28,761.8,0.347,0.238,2.2
2020-08-15 12:52:39,25.8625,-80.15079,0.251,32.104,48471.7,42680.2,42021.5,27.24,76.4,76.4,4.81,7.7,-68.3,2.14,27742,0.39,1.61,4.51,12.76,36.89,12.3,761.8,0.362,0.254,3.6
2020-08-15 12:52:53,25.86231,-80.15081,0.247,32.084,48461.3,42685.3,42028.5,27.24,76.8,76.8,4.83,7.71,-68.4,2.08,27745,0.34,1.42,4.51,12.75,36.84,12.28,761.8,0.357,0.23,2.1
2020-08-15 12:53:08,25.86212,-80.15083,0.248,32.064,48460.5,42699.2,42044.3,27.25,76.7,76.7,4.83,7.71,-68.4,2.14,27755,0.4,1.66,4.48,12.67,36.82,12.28,761.8,0.359,0.236,1.8
2020-08-15 12:53:23,25.86193,-80.15088,0.239,32.045,48463.4,42715.7,42062.4,27.27,76.7,76.7,4.83,7.71,-68.5,2.14,27765,0.35,1.46,4.4,12.45,36.81,12.28,761.7,0.346,0.233,-0.8
2020-08-15 12:53:38,25.86174,-80.15093,0.239,32.043,48466.9,42719.8,42066.6,27.27,76.5,76.5,4.82,7.71,-68.4,2.15,27768,0.37,1.54,4.49,12.72,36.88,12.3,761.8,0.346,0.254,-2.2
2020-08-15 12:53:53,25.86154,-80.15095,0.245,32.047,48467,42717.1,42063.6,27.27,75.9,75.9,4.78,7.7,-68.3,2.32,27766,0.36,1.48,4.5,12.73,36.85,12.29,761.9,0.353,0.272,0.6
2020-08-15 12:54:08,25.86135,-80.15091,0.264,32.032,48484.5,42743.3,42090.9,27.29,75.6,75.6,4.76,7.7,-68.3,2.34,27783,0.39,1.61,4.53,12.83,36.78,12.27,761.8,0.381,0.261,2.4
2020-08-15 12:54:23,25.86119,-80.15098,0.264,32.013,48489.3,42761.5,42110.7,27.3,76,76,4.79,7.7,-68.4,2.09,27795,0.36,1.51,4.4,12.44,36.75,12.25,761.8,0.381,0.242,1.4
2020-08-15 12:54:38,25.86102,-80.1511,0.247,32.046,48483.7,42733.5,42079.9,27.28,75.6,75.6,4.76,7.7,-68.3,3.25,27777,0.36,1.51,4.46,12.61,36.59,12.2,761.8,0.357,0.233,0.8
2020-08-15 12:54:53,25.86084,-80.15112,0.232,32.184,48476,42626.9,41961.1,27.2,75.1,75.1,4.72,7.7,-67.9,7.04,27707,0.44,1.82,4.65,13.17,35.86,11.96,761.9,0.335,0.242,2
2020-08-15 12:55:08,25.86066,-80.15108,0.251,32.132,48434.8,42627.7,41967.1,27.2,74.8,74.8,4.71,7.7,-67.8,3,27708,0.39,1.63,4.57,12.93,36.93,12.32,761.8,0.363,0.273,2.8
2020-08-15 12:55:23,25.86048,-80.15112,0.248,32.079,48471.4,42698.2,42041.8,27.25,75.6,75.6,4.76,7.7,-68.2,2.25,27754,0.38,1.58,4.46,12.62,37.07,12.36,761.8,0.358,0.209,1.1
2020-08-15 12:55:38,25.86028,-80.15115,0.242,32.049,48487.4,42733.6,42079.6,27.28,75.3,75.3,4.74,7.7,-68.2,2.3,27777,0.39,1.61,4.5,12.74,37.02,12.34,761.8,0.349,0.23,1.3
2020-08-15 12:55:53,25.86009,-80.15116,0.243,32.017,48502.5,42770.3,42119,27.3,75.3,75.3,4.75,7.7,-68.2,2.2,27801,0.35,1.46,4.54,12.83,36.85,12.29,761.8,0.351,0.243,3
2020-08-15 12:56:08,25.8599,-80.15115,0.261,32,48532.5,42809,42158.8,27.33,75.3,75.3,4.74,7.7,-68.3,2.14,27826,0.39,1.62,4.49,12.71,36.81,12.27,761.9,0.377,0.295,3.5
2020-08-15 12:56:23,25.8597,-80.15118,0.262,31.994,48582,42857,42206.6,27.37,75.2,75.2,4.74,7.7,-68.3,2.15,27857,0.35,1.47,4.37,12.37,36.53,12.18,761.9,0.378,0.263,3.7
2020-08-15 12:56:38,25.85951,-80.15118,0.26,31.976,48635.1,42917.1,42267.7,27.41,75.2,75.2,4.73,7.7,-68.3,2.17,27896,0.36,1.49,4.4,12.44,36.27,12.1,761.9,0.375,0.261,4.2
2020-08-15 12:56:53,25.85932,-80.15119,0.245,31.949,48686.5,42981.8,42334.1,27.46,74.9,74.9,4.72,7.7,-68.3,2.01,27938,0.35,1.46,4.39,12.43,36.07,12.03,761.8,0.354,0.255,0.5
2020-08-15 12:57:08,25.85913,-80.15122,0.246,31.935,48692,42996.5,42349.9,27.47,74.9,74.9,4.72,7.7,-68.3,2.07,27948,0.37,1.53,4.3,12.17,36.02,12.01,761.7,0.356,0.196,0
2020-08-15 12:57:23,25.85893,-80.1513,0.228,31.945,48693.4,42990.9,42343.4,27.46,74.5,74.5,4.69,7.7,-68.3,2.33,27944,0.37,1.55,4.29,12.15,35.91,11.98,761.8,0.329,0.222,-0.9
2020-08-15 12:57:38,25.85874,-80.15141,0.195,31.948,48770.3,43056.4,42407.7,27.51,73.9,73.9,4.65,7.7,-68.1,2.07,27987,0.38,1.58,4.38,12.39,35.86,11.96,761.7,0.282,0.163,-0.3
2020-08-15 12:57:53,25.85854,-80.15144,0.19,31.945,48738.1,43030.5,42382.5,27.49,72.8,72.8,4.59,7.7,-67.9,2.2,27970,0.35,1.46,4.61,13.03,36.12,12.04,761.7,0.275,0.166,-0.1
2020-08-15 12:58:08,25.85833,-80.15151,0.182,31.914,48803.6,43110.5,42464.3,27.55,71.7,71.7,4.52,7.69,-67.7,2.1,28022,0.37,1.55,4.69,13.28,36.09,12.04,761.7,0.262,0.186,0.1
2020-08-15 12:58:23,25.85813,-80.1516,0.177,31.942,48905.1,43179.9,42529.9,27.6,71.5,71.5,4.5,7.69,-67.7,2.13,28067,0.39,1.62,4.56,12.89,35.68,11.9,761.8,0.256,0.182,0.2
2020-08-15 12:58:38,25.85792,-80.1516,0.186,31.924,48871.5,43163.2,42515.2,27.59,71.8,71.8,4.52,7.69,-67.7,2.32,28056,0.37,1.55,4.46,12.62,35.48,11.83,761.7,0.268,0.175,0
2020-08-15 12:58:53,25.85772,-80.15165,0.191,31.927,48944.2,43225.1,42575.9,27.63,71.6,71.6,4.51,7.69,-67.7,2.12,28096,0.36,1.49,4.49,12.71,35.54,11.85,761.7,0.276,0.174,0
2020-08-15 12:59:08,25.85752,-80.15175,0.18,31.931,49006.7,43277.7,42627.3,27.67,70.2,70.2,4.42,7.69,-67.5,2.2,28131,0.37,1.53,4.67,13.21,35.55,11.86,761.8,0.26,0.176,-0.6
2020-08-15 12:59:23,25.85732,-80.15185,0.17,31.931,49071.2,43334.4,42683.2,27.71,70.6,70.6,4.44,7.69,-67.5,2.09,28167,0.35,1.46,4.44,12.56,35.17,11.73,761.7,0.246,0.154,-0.5
2020-08-15 12:59:38,25.85711,-80.15193,0.17,31.947,49164.2,43404.7,42750.8,27.76,72,72,4.53,7.69,-67.7,1.99,28213,0.35,1.46,4.26,12.05,34.72,11.58,761.7,0.245,0.159,-0.4
2020-08-15 12:59:53,25.85691,-80.15201,0.172,31.909,49245.9,43504.8,42853.3,27.83,71.4,71.4,4.5,7.69,-67.6,1.99,28278,0.35,1.46,4.28,12.11,34.47,11.49,761.7,0.249,0.188,-0.3
2020-08-15 13:00:08,25.85671,-80.15208,0.182,31.901,49335.4,43589.8,42937.8,27.89,70.7,70.7,4.45,7.69,-67.5,1.95,28333,0.37,1.52,4.25,12.03,34.23,11.42,761.8,0.263,0.184,0.3
2020-08-15 13:00:23,25.85651,-80.15214,0.197,31.887,49398.3,43655.6,43004,27.94,70.2,70.2,4.42,7.69,-67.3,2.08,28376,0.33,1.35,4.32,12.21,34.09,11.37,761.6,0.284,0.225,0.4
2020-08-15 13:00:38,25.85633,-80.15224,0.204,31.878,49455.8,43712.7,43061.2,27.98,69.7,69.7,4.39,7.69,-67.2,2.02,28413,0.38,1.58,4.49,12.71,33.93,11.32,761.7,0.295,0.205,1.2
2020-08-15 13:00:53,25.85616,-80.15219,0.196,31.869,49239.5,43529.3,42881.5,27.85,68,68,4.28,7.68,-66.8,8.11,28294,0.44,1.82,4.36,12.34,33.12,11.04,761.8,0.283,0.074,1.1
2020-08-15 13:01:08,25.8561,-80.15199,0.183,31.881,49449.9,43705.4,43053.7,27.98,69.3,69.3,4.36,7.68,-66.8,3.68,28409,0.39,1.6,4.03,11.39,32.45,10.82,761.8,0.264,0.157,1.2
2020-08-15 13:01:23,25.85614,-80.15174,0.173,31.858,49576.6,43834.8,43183.5,28.07,69.8,69.8,4.39,7.68,-67.1,2.15,28493,0.34,1.41,4.21,11.93,33.45,11.15,761.8,0.25,0.157,1
2020-08-15 13:01:38,25.85622,-80.1515,0.159,31.858,49636.7,43887.9,43235.9,28.11,69.6,69.6,4.37,7.68,-67,2.2,28527,0.34,1.43,4.17,11.81,33.25,11.09,761.8,0.23,0.136,1.3
2020-08-15 13:01:53,25.85631,-80.15127,0.143,31.849,49558,43825.2,43175,28.06,69.7,69.7,4.38,7.68,-67,2.05,28486,0.36,1.48,4.27,12.09,33.56,11.19,761.8,0.206,0.145,1.3
2020-08-15 13:02:08,25.85644,-80.15105,0.138,31.805,49571.6,43869.4,43223,28.1,68.8,68.8,4.33,7.68,-67,1.95,28515,0.36,1.51,4.37,12.37,33.63,11.22,761.7,0.2,0.15,1.2
2020-08-15 13:02:23,25.85663,-80.1509,0.144,31.747,49670.3,43999.7,43357.3,28.19,69.2,69.2,4.36,7.68,-67,2.01,28600,0.33,1.35,4.26,12.06,33.32,11.11,761.8,0.208,0.163,1
2020-08-15 13:02:38,25.85683,-80.15075,0.137,31.723,49615.3,43969.4,43330,28.17,70.2,70.2,4.42,7.69,-67.1,1.93,28580,0.34,1.4,4.15,11.75,33.37,11.13,761.7,0.198,0.118,-0.8
2020-08-15 13:02:53,25.85703,-80.1506,0.136,31.706,49594.8,43964,43326.3,28.17,70.1,70.1,4.42,7.69,-67.2,1.88,28577,0.34,1.4,4.14,11.72,33.5,11.17,761.8,0.196,0.145,-0.6
2020-08-15 13:03:08,25.85721,-80.15043,0.135,31.69,49601.8,43981.6,43345.3,28.18,70,70,4.41,7.69,-67.2,1.94,28588,0.35,1.46,4.18,11.84,33.57,11.19,761.8,0.195,0.137,0.4
2020-08-15 13:03:23,25.85742,-80.15031,0.142,31.687,49610.1,43991.2,43355,28.19,70,70,4.41,7.69,-67.1,1.94,28594,0.36,1.51,4.18,11.82,33.63,11.22,761.8,0.205,0.151,-0.3
2020-08-15 13:03:38,25.85763,-80.15018,0.155,31.693,49599.3,43977.8,43341.3,28.18,70.2,70.2,4.42,7.69,-67.2,1.93,28586,0.34,1.42,4.32,12.21,33.74,11.25,761.8,0.223,0.177,-0.6
2020-08-15 13:03:53,25.85784,-80.15007,0.167,31.7,49584.6,43959.5,43322.6,28.16,69.8,69.8,4.4,7.69,-67.1,1.94,28574,0.35,1.46,4.32,12.22,33.72,11.24,761.8,0.241,0.196,-0.8
2020-08-15 13:04:08,25.85805,-80.14996,0.173,31.723,49591.4,43948.4,43309.4,28.16,69.9,69.9,4.4,7.68,-67,1.96,28566,0.34,1.4,4.34,12.28,33.86,11.29,761.8,0.25,0.152,-0.7
2020-08-15 13:04:23,25.85827,-80.14988,0.169,31.709,49582.5,43950.3,43312.5,28.16,69.7,69.7,4.39,7.68,-67,1.98,28568,0.34,1.42,4.34,12.29,33.88,11.3,761.8,0.245,0.177,-0.6
2020-08-15 13:04:38,25.8585,-80.14983,0.159,31.693,49563.4,43945.4,43309.3,28.15,69.7,69.7,4.39,7.68,-67,1.98,28565,0.37,1.52,4.34,12.27,33.84,11.28,761.8,0.23,0.173,-0.6
2020-08-15 13:04:53,25.85874,-80.1498,0.153,31.704,49545.6,43921.8,43285,28.14,70,70,4.41,7.69,-67.1,1.95,28549,0.35,1.47,4.38,12.4,33.91,11.31,761.8,0.22,0.138,-0.9
2020-08-15 13:05:08,25.85899,-80.14975,0.152,31.704,49477.9,43861.8,43225.9,28.09,70.9,70.9,4.47,7.69,-67.2,1.91,28510,0.35,1.47,4.38,12.38,34.06,11.36,761.7,0.22,0.167,0.2
2020-08-15 13:05:23,25.85922,-80.14966,0.163,31.697,49423.2,43818.3,43183.7,28.06,71.4,71.4,4.5,7.69,-67.3,1.99,28482,0.36,1.49,4.4,12.45,34.28,11.43,761.7,0.236,0.167,1.1
2020-08-15 13:05:38,25.8594,-80.14951,0.174,31.712,49380.4,43769.3,43133.9,28.03,70.9,70.9,4.47,7.69,-67.2,2.04,28450,0.36,1.51,4.52,12.78,34.38,11.47,761.8,0.252,0.182,2.2
2020-08-15 13:05:53,25.85959,-80.14938,0.181,31.735,49467,43829.1,43190.5,28.07,71.3,71.3,4.5,7.69,-67.2,1.97,28489,0.35,1.47,4.37,12.36,34.31,11.44,761.8,0.261,0.224,1.4
2020-08-15 13:06:08,25.8598,-80.14931,0.2,31.734,49486.2,43846.8,43208,28.08,70.7,70.7,4.46,7.68,-67.1,2.11,28500,0.38,1.58,4.37,12.37,34.14,11.38,761.8,0.289,0.199,-0.5
2020-08-15 13:06:23,25.86003,-80.14927,0.206,31.704,49397.2,43790.1,43155.2,28.04,70.3,70.3,4.43,7.69,-67.1,1.96,28464,0.41,1.68,4.5,12.73,34.36,11.46,761.7,0.298,0.174,-1
2020-08-15 13:06:38,25.86025,-80.14922,0.198,31.74,49362.5,43732.8,43095.1,28,70.9,70.9,4.47,7.69,-67.2,1.98,28426,0.35,1.45,4.43,12.55,34.59,11.54,761.7,0.285,0.164,-1.2
2020-08-15 13:06:53,25.86045,-80.14912,0.186,31.737,49346.3,43720.5,43083.3,27.99,71.7,71.7,4.52,7.69,-67.3,2.01,28418,0.38,1.59,4.47,12.65,34.51,11.51,761.8,0.268,0.198,-1.2
2020-08-15 13:07:08,25.86065,-80.14898,0.185,31.776,49400.1,43740.2,43098.8,28.01,72.9,72.9,4.59,7.69,-67.4,1.87,28431,0.32,1.31,4.25,12.02,34.48,11.5,761.7,0.268,0.19,-0.2
2020-08-15 13:07:23,25.86082,-80.14882,0.194,31.863,49455.7,43723.8,43073.7,27.99,73.9,73.9,4.65,7.69,-67.5,1.96,28420,0.35,1.46,3.94,11.15,34.53,11.51,761.7,0.28,0.222,0
2020-08-15 13:07:38,25.86102,-80.14871,0.196,31.909,49366.2,43611.1,42957.9,27.91,74.2,74.2,4.67,7.69,-67.5,2.92,28347,0.39,1.63,3.98,11.25,34.43,11.48,761.8,0.284,0.239,-1.2
2020-08-15 13:07:53,25.86124,-80.14866,0.203,31.901,49265.7,43528.4,42877.4,27.85,75,75,4.72,7.7,-67.7,2.16,28293,0.39,1.6,4.1,11.61,34.77,11.59,761.7,0.293,0.215,-2.1
2020-08-15 13:08:08,25.86138,-80.14853,0.238,31.884,49164.7,43451.6,42803.4,27.8,75.6,75.6,4.76,7.7,-67.9,2,28244,0.39,1.62,4.2,11.9,35.24,11.75,761.8,0.344,0.386,-0.4
2020-08-15 13:08:23,25.86128,-80.14842,0.319,31.844,49079.7,43405.8,42762.3,27.76,75.9,75.9,4.78,7.7,-68.1,1.9,28214,0.38,1.58,4.31,12.2,35.57,11.86,761.6,0.46,0.397,1.3
2020-08-15 13:08:38,25.86109,-80.14844,0.354,31.874,49169.6,43463.1,42815.7,27.8,75.5,75.5,4.75,7.7,-68.1,1.98,28251,0.35,1.47,4.37,12.37,35.43,11.81,761.7,0.511,0.243,1.6
2020-08-15 13:08:53,25.8609,-80.14842,0.317,31.93,49324.9,43559.4,42905,27.87,74.5,74.5,4.69,7.7,-67.8,2.66,28314,0.37,1.53,4.21,11.93,34.9,11.64,761.8,0.458,0.281,0.4
2020-08-15 13:09:08,25.8607,-80.14838,0.275,31.984,49646.7,43803.9,43140.2,28.04,73.7,73.7,4.62,7.69,-67.5,1.9,28473,0.36,1.49,4.05,11.46,34.24,11.42,761.7,0.397,0.248,1.1
2020-08-15 13:09:23,25.8605,-80.14837,0.266,31.916,49579.9,43795.3,43138.7,28.04,73,73,4.59,7.69,-67.4,1.91,28467,0.41,1.69,4.23,11.96,34.23,11.41,761.7,0.385,0.232,1.8
2020-08-15 13:09:38,25.8603,-80.14835,0.239,31.938,49698,43883,43222.8,28.1,72.7,72.7,4.56,7.69,-67.3,2.14,28524,0.37,1.55,4.15,11.73,33.99,11.33,761.7,0.346,0.196,1.4
2020-08-15 13:09:53,25.86009,-80.14835,0.233,31.938,49788.5,43962.7,43301.3,28.16,72.5,72.5,4.55,7.69,-67.2,1.83,28576,0.37,1.53,4,11.31,33.75,11.25,761.7,0.337,0.294,1.6
2020-08-15 13:10:08,25.85991,-80.14834,0.252,31.937,49828.5,43999.2,43337.4,28.19,71.9,71.9,4.52,7.68,-67,2.27,28599,0.33,1.39,4.01,11.35,33.52,11.18,761.7,0.365,0.336,1.6
2020-08-15 13:10:23,25.85975,-80.14838,0.32,31.932,49929.3,44091,43428.2,28.25,71.8,71.8,4.5,7.68,-66.9,2.9,28659,0.36,1.51,4.03,11.4,33.15,11.05,761.7,0.462,0.46,1.3
2020-08-15 13:10:38,25.85957,-80.14842,0.334,31.922,50018.4,44177.4,43514.4,28.31,71.5,71.5,4.48,7.68,-66.8,1.89,28715,0.33,1.37,4.11,11.63,33.09,11.03,761.6,0.483,0.203,1.5
2020-08-15 13:10:53,25.85936,-80.14853,0.259,31.897,50056.2,44229.7,43568.5,28.35,71.5,71.5,4.49,7.68,-66.8,1.79,28749,0.33,1.39,3.92,11.09,33.07,11.03,761.7,0.374,0.148,1.4
2020-08-15 13:11:08,25.85916,-80.14867,0.158,31.876,50037.7,44229.4,43570.4,28.35,72.4,72.4,4.54,7.68,-66.9,1.97,28749,0.35,1.47,4.03,11.42,32.99,11,761.6,0.228,0.112,1.7
2020-08-15 13:11:23,25.85898,-80.14885,0.133,31.786,49862.5,44140.9,43492.4,28.29,72,72,4.53,7.68,-67,1.94,28692,0.37,1.53,4.03,11.41,33.29,11.1,761.7,0.192,0.132,1.2
